FECHA_MEDICION,LABORATORIO_COSTERO,ANOMALIA_TEMPERATURA
1974-03-26,ILO,0.0267
1974-03-27,ILO,-0.4427
1974-03-28,ILO,-0.5094
1974-03-29,ILO,-0.1094
1974-04-01,ILO,-1.2262
1974-04-02,ILO,-0.9929
1974-04-03,ILO,-1.5929
1974-04-04,ILO,-0.4929
1974-04-05,ILO,-0.4595
1974-04-08,ILO,-0.5039
1974-04-09,ILO,-0.2373
1974-04-10,ILO,-0.1039
1974-04-11,ILO,-0.7105
1974-04-15,ILO,-0.4772
1974-04-16,ILO,-0.5667
1974-04-17,ILO,-0.4667
1974-04-18,ILO,-1.0667
1974-04-19,ILO,-0.5334
1974-04-22,ILO,-0.3417
1974-04-23,ILO,-0.5751
1974-04-24,ILO,-0.1417
1974-04-25,ILO,-0.6084
1974-04-26,ILO,-0.3798
1974-04-29,ILO,-0.5465
1974-04-30,ILO,-0.8798
1974-05-02,ILO,-0.0567
1974-05-03,ILO,-0.3567
1974-05-06,ILO,-0.3767
1974-05-07,ILO,-0.6433
1974-05-08,ILO,-0.5433
1974-05-09,ILO,-0.41
1974-05-10,ILO,-0.31
1974-05-13,ILO,-0.2645
1974-05-14,ILO,0.4021
1974-05-15,ILO,0.7021
1974-05-16,ILO,0.8092
1974-05-17,ILO,0.0758
1974-05-20,ILO,0.2425
1974-05-21,ILO,0.5075
1974-05-22,ILO,0.2408
1974-05-23,ILO,0.0075
1974-05-24,ILO,0.5408
1974-05-27,ILO,0.703
1974-05-31,ILO,0.3763
1974-06-03,ILO,0.2763
1974-06-04,ILO,0.043
1974-06-05,ILO,-0.1996
1974-06-06,ILO,-0.0329
1974-06-07,ILO,0.0671
1974-06-10,ILO,0.1412
1974-06-11,ILO,0.0745
1974-06-12,ILO,0.2412
1974-06-13,ILO,0.0412
1974-06-14,ILO,0.0412
1974-06-17,ILO,0.1538
1974-06-18,ILO,-0.4795
1974-06-19,ILO,-0.3795
1974-06-20,ILO,-0.0554
1974-06-21,ILO,0.0779
1974-06-24,ILO,-0.1887
1974-06-25,ILO,0.1861
1974-06-26,ILO,0.3861
1974-06-27,ILO,0.1528
1974-06-28,ILO,0.0195
1974-07-01,ILO,0.02
1974-07-02,ILO,0.0866
1974-07-03,ILO,-0.08
1974-07-04,ILO,-0.4467
1974-07-05,ILO,0.6264
1974-07-08,ILO,-0.207
1974-07-09,ILO,-0.0736
1974-07-10,ILO,0.2421
1974-07-11,ILO,0.3088
1974-07-12,ILO,0.0088
1974-07-15,ILO,-0.4028
1974-07-16,ILO,-0.1362
1974-07-17,ILO,-0.0362
1974-07-18,ILO,0.0638
1974-07-19,ILO,0.0305
1974-07-22,ILO,-0.3044
1974-07-23,ILO,-0.4711
1974-07-24,ILO,-0.4711
1974-07-25,ILO,-0.3203
1974-07-26,ILO,-0.5869
1974-07-30,ILO,0.0012
1974-07-31,ILO,-0.0321
1974-08-01,ILO,-0.1988
1974-08-02,ILO,-0.4988
1974-08-05,ILO,-1.2873
1974-08-07,ILO,-1.1873
1974-08-09,ILO,-0.9088
1974-08-12,ILO,-0.7755
1974-08-13,ILO,-0.7755
1974-08-14,ILO,-0.7758
1974-08-15,ILO,-1.1758
1974-08-16,ILO,-1.2758
1974-08-19,ILO,-0.9447
1974-08-21,ILO,-0.678
1974-08-22,ILO,-0.2447
1974-08-23,ILO,-0.0447
1974-08-26,ILO,-0.5155
1974-08-27,ILO,0.1845
1974-08-28,ILO,-0.2155
1974-08-29,ILO,-0.5037
1974-09-02,ILO,-0.237
1974-09-06,ILO,-0.2947
1974-09-09,ILO,0.2395
1974-09-10,ILO,0.2728
1974-09-11,ILO,0.4395
1974-09-12,ILO,-0.1939
1974-09-13,ILO,-0.298
1974-09-16,ILO,-0.698
1974-09-17,ILO,-0.298
1974-09-18,ILO,0.254
1974-09-19,ILO,-0.246
1974-09-20,ILO,-0.0793
1974-09-23,ILO,-0.0974
1974-09-24,ILO,-0.4974
1974-09-25,ILO,-1.264
1974-09-26,ILO,-1.364
1974-09-27,ILO,-1.264
1974-09-30,ILO,-0.8234
1974-10-01,ILO,-0.0234
1974-10-02,ILO,0.0766
1974-10-03,ILO,-0.1716
1974-10-04,ILO,-0.1382
1974-10-07,ILO,-0.3382
1974-10-08,ILO,0.013
1974-10-10,ILO,-1.187
1974-10-11,ILO,-0.3204
1974-10-14,ILO,-0.3574
1974-10-15,ILO,-0.2241
1974-10-16,ILO,-0.8574
1974-10-17,ILO,-1.2574
1974-10-18,ILO,-0.5369
1974-10-21,ILO,-0.9036
1974-10-22,ILO,-0.5703
1974-10-23,ILO,-0.9645
1974-10-24,ILO,-1.3645
1974-10-25,ILO,-1.5311
1974-10-28,ILO,-1.5381
1974-10-29,ILO,-1.7048
1974-10-30,ILO,-1.6048
1974-10-31,ILO,-1.5048
1974-11-04,ILO,-1.1472
1974-11-05,ILO,0.4528
1974-11-06,ILO,-0.0139
1974-11-07,ILO,0.6123
1974-11-11,ILO,-1.1877
1974-11-12,ILO,-1.0259
1974-11-13,ILO,-0.6592
1974-11-18,ILO,-1.2048
1974-11-20,ILO,0.4285
1974-11-21,ILO,1.0618
1974-11-22,ILO,0.8368
1974-11-25,ILO,-0.6966
1974-11-26,ILO,-0.6632
1974-11-27,ILO,-1.3909
1974-11-28,ILO,0.0758
1974-11-29,ILO,-0.3909
1974-12-02,ILO,-1.9878
1974-12-03,ILO,-1.7878
1974-12-04,ILO,-1.4211
1974-12-05,ILO,-1.6211
1974-12-06,ILO,-0.8211
1974-12-10,ILO,-1.4942
1974-12-11,ILO,-1.3942
1974-12-12,ILO,-1.7313
1974-12-13,ILO,-1.5313
1974-12-16,ILO,-0.798
1974-12-17,ILO,-0.4238
1974-12-18,ILO,-0.1904
1974-12-19,ILO,-1.0238
1974-12-20,ILO,-1.5571
1974-12-23,ILO,-1.3298
1974-12-24,ILO,-0.0631
1974-12-26,ILO,0.3369
1974-12-27,ILO,0.1502
1974-12-30,ILO,-2.6165
1974-12-31,ILO,-2.0498
1975-01-02,ILO,-0.9919
1975-01-03,ILO,-2.4252
1975-01-06,ILO,-2.1734
1975-01-07,ILO,-1.4068
1975-01-08,ILO,-0.8734
1975-01-09,ILO,-0.4068
1975-01-10,ILO,-1.3734
1975-01-13,ILO,0.1196
1975-01-14,ILO,-0.1804
1975-01-15,ILO,-1.6471
1975-01-16,ILO,-2.2455
1975-01-17,ILO,-2.0788
1975-01-20,ILO,-1.3122
1975-01-21,ILO,-0.3508
1975-01-22,ILO,0.5825
1975-01-23,ILO,0.9492
1975-01-24,ILO,0.8825
1975-01-27,ILO,-1.4443
1975-01-28,ILO,-1.911
1975-01-29,ILO,-0.6443
1975-01-30,ILO,-0.4776
1975-01-31,ILO,-0.3758
1975-02-03,ILO,0.6242
1975-02-04,ILO,0.2909
1975-02-05,ILO,0.5786
1975-02-06,ILO,-0.688
1975-02-07,ILO,-2.5814
1975-02-10,ILO,-3.189
1975-02-11,ILO,-2.9224
1975-02-12,ILO,-3.0224
1975-02-13,ILO,-0.489
1975-02-14,ILO,-0.8557
1975-02-17,ILO,-0.3273
1975-02-18,ILO,-0.8273
1975-02-19,ILO,-2.1606
1975-02-20,ILO,-2.2417
1975-02-21,ILO,-1.7417
1975-02-24,ILO,-2.175
1975-02-25,ILO,0.8678
1975-02-26,ILO,0.5345
1975-02-27,ILO,0.5345
1975-02-28,ILO,0.6678
1975-03-03,ILO,-0.815
1975-03-04,ILO,-0.0816
1975-03-05,ILO,-0.715
1975-03-06,ILO,-2.6483
1975-03-07,ILO,-1.9802
1975-03-10,ILO,-1.4136
1975-03-11,ILO,-1.6136
1975-03-12,ILO,-1.8918
1975-03-13,ILO,-1.3251
1975-03-14,ILO,-1.3918
1975-03-17,ILO,-1.1676
1975-03-18,ILO,-1.8676
1975-03-19,ILO,-1.601
1975-03-20,ILO,-1.7676
1975-03-21,ILO,-1.2676
1975-03-24,ILO,-1.0733
1975-03-25,ILO,-1.74
1975-03-26,ILO,-2.4066
1975-03-27,ILO,-1.9094
1975-03-31,ILO,-0.6094
1975-04-01,ILO,-0.8929
1975-04-02,ILO,-0.9595
1975-04-03,ILO,-0.2262
1975-04-04,ILO,-1.7595
1975-04-07,ILO,-2.1039
1975-04-08,ILO,-2.6706
1975-04-09,ILO,-0.3373
1975-04-10,ILO,1.0627
1975-04-11,ILO,0.4895
1975-04-14,ILO,-1.6105
1975-04-15,ILO,-1.7438
1975-04-16,ILO,-1.5
1975-04-17,ILO,-1.2334
1975-04-18,ILO,-0.8
1975-04-21,ILO,-0.4084
1975-04-22,ILO,-0.8417
1975-04-23,ILO,-1.9417
1975-04-24,ILO,-1.2084
1975-04-25,ILO,-0.3417
1975-04-28,ILO,-0.9465
1975-04-29,ILO,-1.0798
1975-04-30,ILO,-1.5131
1975-05-02,ILO,-1.3233
1975-05-05,ILO,-0.99
1975-05-06,ILO,-1.11
1975-05-07,ILO,-1.0433
1975-05-08,ILO,-0.9767
1975-05-09,ILO,-1.0767
1975-05-12,ILO,-1.8645
1975-05-13,ILO,-1.9312
1975-05-14,ILO,-1.8979
1975-05-15,ILO,-1.7979
1975-05-16,ILO,-1.5242
1975-05-19,ILO,-1.4242
1975-05-20,ILO,-1.3908
1975-05-21,ILO,-1.3592
1975-05-22,ILO,-0.8925
1975-05-23,ILO,-1.3258
1975-05-27,ILO,-1.2637
1975-05-28,ILO,-0.9637
1975-05-29,ILO,-0.5303
1975-05-30,ILO,-0.5303
1975-06-02,ILO,-1.557
1975-06-03,ILO,-1.557
1975-06-04,ILO,-1.7237
1975-06-05,ILO,-1.5996
1975-06-06,ILO,-1.9329
1975-06-07,ILO,-1.5663
1975-06-09,ILO,-1.5663
1975-06-10,ILO,-1.4922
1975-06-11,ILO,-1.8255
1975-06-12,ILO,-1.5255
1975-06-13,ILO,-1.4588
1975-06-16,ILO,-1.4795
1975-06-17,ILO,-1.5795
1975-06-18,ILO,-1.4129
1975-06-19,ILO,-1.3129
1975-06-20,ILO,-1.4887
1975-06-23,ILO,-1.2887
1975-06-24,ILO,-1.3887
1975-06-25,ILO,-1.2139
1975-06-26,ILO,-1.2472
1975-06-27,ILO,-1.1805
1975-06-30,ILO,-1.1467
1975-07-01,ILO,-1.18
1975-07-02,ILO,-1.0467
1975-07-03,ILO,-1.2134
1975-07-04,ILO,-1.08
1975-07-07,ILO,-1.0736
1975-07-08,ILO,-1.007
1975-07-09,ILO,-0.7736
1975-07-10,ILO,-0.9579
1975-07-11,ILO,-1.3246
1975-07-14,ILO,-1.5912
1975-07-15,ILO,-1.4695
1975-07-16,ILO,-1.0695
1975-07-17,ILO,-1.0362
1975-07-18,ILO,-1.0695
1975-07-21,ILO,-1.3377
1975-07-22,ILO,-1.7711
1975-07-23,ILO,-1.5377
1975-07-24,ILO,-1.5044
1975-07-25,ILO,-1.3203
1975-07-30,ILO,-1.5655
1975-07-31,ILO,-1.5655
1975-08-01,ILO,-0.9321
1975-08-04,ILO,-0.954
1975-08-05,ILO,-0.9873
1975-08-08,ILO,-0.754
1975-08-11,ILO,-0.9755
1975-08-12,ILO,-0.9421
1975-08-13,ILO,-0.9088
1975-08-14,ILO,-1.2758
1975-08-15,ILO,-1.6425
1975-08-18,ILO,-1.4425
1975-08-19,ILO,-0.978
1975-08-20,ILO,-1.3447
1975-08-21,ILO,-1.1114
1975-08-22,ILO,-0.9447
1975-08-25,ILO,-1.7488
1975-08-26,ILO,-1.6821
1975-08-27,ILO,-0.4821
1975-08-28,ILO,-0.9821
1975-08-29,ILO,-0.737
1975-09-01,ILO,-1.437
1975-09-02,ILO,-1.037
1975-09-03,ILO,-0.7947
1975-09-04,ILO,-1.128
1975-09-05,ILO,-1.5947
1975-09-08,ILO,-0.9939
1975-09-09,ILO,-1.2605
1975-09-10,ILO,-1.7605
1975-09-11,ILO,-1.9939
1975-09-12,ILO,-1.9939
1975-09-15,ILO,-0.998
1975-09-16,ILO,-2.1313
1975-09-17,ILO,-1.1313
1975-09-18,ILO,-1.946
1975-09-19,ILO,-2.4793
1975-09-22,ILO,-1.6793
1975-09-23,ILO,-1.864
1975-09-24,ILO,-1.8307
1975-09-25,ILO,-2.1307
1975-09-26,ILO,-2.2307
1975-09-29,ILO,-2.19
1975-09-30,ILO,-2.3567
1975-10-01,ILO,-1.49
1975-10-02,ILO,-1.7567
1975-10-03,ILO,-1.3382
1975-10-06,ILO,-1.5382
1975-10-07,ILO,-1.9716
1975-10-08,ILO,-1.687
1975-10-10,ILO,-1.187
1975-10-13,ILO,0.0092
1975-10-14,ILO,-0.4241
1975-10-15,ILO,0.8759
1975-10-16,ILO,0.5759
1975-10-17,ILO,-0.1908
1975-10-20,ILO,-1.2703
1975-10-21,ILO,-0.6036
1975-10-22,ILO,-0.9369
1975-10-23,ILO,-1.2645
1975-10-24,ILO,-1.4311
1975-10-27,ILO,0.9355
1975-10-28,ILO,-0.1381
1975-10-29,ILO,-0.3381
1975-10-30,ILO,-0.6715
1975-10-31,ILO,-0.7715
1975-11-03,ILO,-2.4806
1975-11-04,ILO,-2.4472
1975-11-05,ILO,-2.5139
1975-11-06,ILO,-2.7806
1975-11-07,ILO,-2.5211
1975-11-10,ILO,-1.0877
1975-11-11,ILO,-1.3877
1975-11-12,ILO,-1.4259
1975-11-13,ILO,-1.2926
1975-11-14,ILO,-0.8592
1975-11-17,ILO,-2.4048
1975-11-18,ILO,-2.1382
1975-11-19,ILO,-1.2048
1975-11-20,ILO,-0.7715
1975-11-21,ILO,0.5952
1975-11-24,ILO,-1.5966
1975-11-25,ILO,-1.8299
1975-11-26,ILO,-2.5632
1975-11-27,ILO,-2.0909
1975-11-28,ILO,-2.8242
1975-12-01,ILO,-1.9909
1975-12-02,ILO,-1.1211
1975-12-03,ILO,-1.1544
1975-12-04,ILO,-0.9878
1975-12-05,ILO,-1.1878
1975-12-09,ILO,-1.4942
1975-12-10,ILO,-2.1608
1975-12-11,ILO,-2.2942
1975-12-12,ILO,-2.198
1975-12-15,ILO,0.602
1975-12-16,ILO,0.8687
1975-12-17,ILO,0.9429
1975-12-18,ILO,1.6429
1975-12-19,ILO,-0.2238
1975-12-22,ILO,0.1702
1975-12-23,ILO,0.5369
1975-12-24,ILO,0.6036
1975-12-26,ILO,0.0036
1975-12-29,ILO,-0.1831
1975-12-30,ILO,0.5502
1976-01-02,CALLAO,-2.85
1976-01-02,ILO,-2.3585
1976-01-05,CALLAO,-2.85
1976-01-05,CHIMBOTE,-1.5
1976-01-05,ILO,-1.1252
1976-01-05,PISCO,0.8647
1976-01-06,CALLAO,-2.79
1976-01-06,CHIMBOTE,-5.65
1976-01-06,ILO,-0.9068
1976-01-06,PISCO,-2.0869
1976-01-07,CALLAO,-2.79
1976-01-07,CHIMBOTE,-4.65
1976-01-07,ILO,-0.4734
1976-01-07,PISCO,-2.1203
1976-01-08,CALLAO,-2.79
1976-01-08,CHIMBOTE,-2.55
1976-01-08,ILO,-0.8401
1976-01-08,PISCO,-2.6203
1976-01-09,CALLAO,-2.74
1976-01-09,CHIMBOTE,-3.35
1976-01-09,ILO,-1.3068
1976-01-09,PISCO,-4.4536
1976-01-12,CALLAO,-2.72
1976-01-12,CHIMBOTE,-4.67
1976-01-12,ILO,-1.8137
1976-01-12,PISCO,0.6528
1976-01-13,CALLAO,-1.67
1976-01-13,CHIMBOTE,-3.57
1976-01-13,ILO,-3.2804
1976-01-13,PISCO,2.2861
1976-01-14,CALLAO,-2.12
1976-01-14,CHIMBOTE,-3.07
1976-01-14,ILO,-2.8137
1976-01-14,PISCO,-1.0806
1976-01-15,CALLAO,-1.72
1976-01-15,CHIMBOTE,-1.97
1976-01-15,ILO,-2.6804
1976-01-15,PISCO,-1.5472
1976-01-16,CALLAO,-2.03
1976-01-16,CHIMBOTE,-2.39
1976-01-16,ILO,-1.8788
1976-01-16,PISCO,-1.5615
1976-01-19,CALLAO,-1.28
1976-01-19,CHIMBOTE,-3.29
1976-01-19,ILO,-1.3455
1976-01-19,PISCO,2.1385
1976-01-20,CALLAO,-1.28
1976-01-20,ILO,-1.2455
1976-01-20,PISCO,0.6052
1976-01-21,CALLAO,-1.04
1976-01-21,ILO,-3.6841
1976-01-21,PISCO,0.7026
1976-01-22,CALLAO,-1.04
1976-01-22,ILO,-3.0175
1976-01-22,PISCO,0.1693
1976-01-23,CALLAO,2.96
1976-01-23,ILO,-2.9508
1976-01-23,PISCO,0.4026
1976-01-26,CALLAO,-0.84
1976-01-26,ILO,2.489
1976-01-26,PISCO,2.0474
1976-01-27,CALLAO,-1.04
1976-01-27,ILO,0.9224
1976-01-27,PISCO,3.3807
1976-01-28,CALLAO,-0.59
1976-01-28,ILO,2.2224
1976-01-28,PISCO,1.2807
1976-01-29,ILO,2.989
1976-01-30,ILO,1.789
1976-02-02,ILO,-0.9424
1976-02-02,PISCO,-3.4769
1976-02-03,CALLAO,-0.47
1976-02-03,ILO,-0.3091
1976-02-03,PISCO,-1.4435
1976-02-04,CALLAO,-0.17
1976-02-04,ILO,0.2576
1976-02-04,PISCO,0.7565
1976-02-05,CALLAO,-0.11
1976-02-05,ILO,-0.4547
1976-02-05,PISCO,0.6558
1976-02-06,CALLAO,-0.91
1976-02-06,ILO,0.5453
1976-02-06,PISCO,-0.0442
1976-02-08,ILO,-0.6547
1976-02-09,CALLAO,-2.06
1976-02-09,CHIMBOTE,-0.35
1976-02-09,ILO,0.2786
1976-02-09,PISCO,-0.4109
1976-02-10,CALLAO,-3.14
1976-02-10,CHIMBOTE,-0.07
1976-02-10,ILO,-0.589
1976-02-10,PISCO,-2.2022
1976-02-11,CALLAO,-2.79
1976-02-11,CHIMBOTE,-0.07
1976-02-11,ILO,-1.2557
1976-02-11,PISCO,-3.5355
1976-02-12,CALLAO,-2.89
1976-02-12,CHIMBOTE,-0.17
1976-02-12,ILO,-0.4224
1976-02-12,PISCO,0.1645
1976-02-13,CALLAO,-3.19
1976-02-13,CHIMBOTE,-0.87
1976-02-13,ILO,-0.5557
1976-02-13,PISCO,-0.1022
1976-02-16,CALLAO,-3.27
1976-02-16,CHIMBOTE,-1.43
1976-02-16,ILO,-0.6273
1976-02-16,PISCO,-0.1796
1976-02-17,CALLAO,-3.27
1976-02-17,CHIMBOTE,-1.48
1976-02-17,ILO,-0.5939
1976-02-17,PISCO,-1.5129
1976-02-18,CALLAO,-3.22
1976-02-18,CHIMBOTE,-2.48
1976-02-18,ILO,0.5061
1976-02-18,PISCO,-0.7463
1976-02-19,CALLAO,-2.97
1976-02-19,CHIMBOTE,-2.83
1976-02-19,ILO,1.2061
1976-02-19,PISCO,0.1204
1976-02-20,CALLAO,-3.3
1976-02-20,CHIMBOTE,-3.38
1976-02-20,ILO,1.925
1976-02-20,PISCO,1.9091
1976-02-23,CALLAO,-3.7
1976-02-23,CHIMBOTE,-1.48
1976-02-23,ILO,-1.975
1976-02-23,PISCO,0.3758
1976-02-24,CALLAO,-2.9
1976-02-24,CHIMBOTE,-1.28
1976-02-24,ILO,-1.7417
1976-02-24,PISCO,1.1758
1976-02-25,CALLAO,-3.24
1976-02-25,CHIMBOTE,-2.47
1976-02-25,ILO,-2.6989
1976-02-25,PISCO,0.1458
1976-02-26,CALLAO,0.46
1976-02-26,CHIMBOTE,-1.77
1976-02-26,ILO,-2.4655
1976-02-26,PISCO,0.6791
1976-02-27,CALLAO,-0.14
1976-02-27,CHIMBOTE,-0.62
1976-02-27,ILO,-1.4322
1976-02-27,PISCO,-0.2209
1976-03-01,CALLAO,-1.44
1976-03-01,CHIMBOTE,0.48
1976-03-01,ILO,-2.5322
1976-03-01,PISCO,-2.1542
1976-03-02,CALLAO,-2.44
1976-03-02,CHIMBOTE,0.3
1976-03-02,ILO,-1.915
1976-03-02,PISCO,-0.3667
1976-03-03,CALLAO,-1.69
1976-03-03,CHIMBOTE,0.65
1976-03-03,ILO,-1.1483
1976-03-03,PISCO,0.4333
1976-03-04,CALLAO,-1.34
1976-03-04,CHIMBOTE,0.6
1976-03-04,ILO,-1.0816
1976-03-04,PISCO,-0.6334
1976-03-05,CALLAO,-1.69
1976-03-05,CHIMBOTE,0.15
1976-03-05,ILO,-0.615
1976-03-05,PISCO,-2.7667
1976-03-08,CHIMBOTE,0.65
1976-03-08,ILO,-2.4802
1976-03-08,PISCO,-3.4523
1976-03-09,CALLAO,-0.62
1976-03-09,CHIMBOTE,0.2
1976-03-09,ILO,-0.9802
1976-03-09,PISCO,-2.2523
1976-03-10,CALLAO,-1.17
1976-03-10,ILO,-2.3469
1976-03-10,PISCO,-3.8523
1976-03-11,CALLAO,-0.77
1976-03-11,ILO,-3.1469
1976-03-11,PISCO,-3.019
1976-03-12,CALLAO,-1.11
1976-03-12,ILO,-2.8251
1976-03-12,PISCO,-2.722
1976-03-15,CALLAO,-0.86
1976-03-15,ILO,-1.1918
1976-03-15,PISCO,-1.5553
1976-03-16,CALLAO,-1.01
1976-03-16,ILO,-2.4251
1976-03-16,PISCO,0.4114
1976-03-17,CALLAO,-1.07
1976-03-17,ILO,-2.1343
1976-03-17,PISCO,1.2295
1976-03-18,CALLAO,-0.57
1976-03-18,CHIMBOTE,-0.94
1976-03-18,ILO,-1.8343
1976-03-18,PISCO,1.1295
1976-03-19,CALLAO,0.63
1976-03-19,CHIMBOTE,-1.44
1976-03-19,ILO,-2.1676
1976-03-19,PISCO,-0.2038
1976-03-22,CALLAO,1.31
1976-03-22,CHIMBOTE,-0.53
1976-03-22,ILO,-2.3733
1976-03-22,PISCO,0.7864
1976-03-23,CALLAO,0.61
1976-03-23,CHIMBOTE,-0.33
1976-03-23,ILO,-1.74
1976-03-23,PISCO,1.2364
1976-03-24,CALLAO,0.41
1976-03-24,CHIMBOTE,-0.28
1976-03-24,ILO,-1.5066
1976-03-24,PISCO,-0.5303
1976-03-25,CALLAO,-0.69
1976-03-25,CHIMBOTE,-0.08
1976-03-25,ILO,-0.9733
1976-03-25,PISCO,-0.8636
1976-03-26,CALLAO,-0.89
1976-03-26,CHIMBOTE,-0.83
1976-03-26,ILO,-1.7066
1976-03-26,PISCO,-0.1636
1976-03-29,CALLAO,-0.28
1976-03-29,CHIMBOTE,1.15
1976-03-29,ILO,-2.2427
1976-03-29,PISCO,0.2301
1976-03-30,CALLAO,-0.68
1976-03-30,CHIMBOTE,0.1
1976-03-30,ILO,-2.7094
1976-03-30,PISCO,0.2968
1976-03-31,CALLAO,-0.38
1976-03-31,CHIMBOTE,0.3
1976-03-31,ILO,-1.8427
1976-03-31,PISCO,0.8301
1976-04-01,CALLAO,-0.62
1976-04-01,CHIMBOTE,0.57
1976-04-01,ILO,-1.1595
1976-04-01,PAITA,-0.596
1976-04-01,PISCO,-0.9714
1976-04-02,CALLAO,-1.02
1976-04-02,CHIMBOTE,0.77
1976-04-02,ILO,-1.0929
1976-04-02,PAITA,-0.9293
1976-04-02,PISCO,0.0286
1976-04-05,CALLAO,-0.42
1976-04-05,CHIMBOTE,-1.03
1976-04-05,ILO,0.5071
1976-04-05,PAITA,-1.1293
1976-04-05,PISCO,1.4619
1976-04-06,CALLAO,-0.34
1976-04-06,CHIMBOTE,-0.56
1976-04-06,ILO,0.4294
1976-04-06,PAITA,-0.6317
1976-04-06,PISCO,1.7235
1976-04-07,CALLAO,-0.64
1976-04-07,CHIMBOTE,0.19
1976-04-07,ILO,-0.2706
1976-04-07,PAITA,-0.5983
1976-04-07,PISCO,1.0901
1976-04-08,CALLAO,-0.44
1976-04-08,CHIMBOTE,-0.16
1976-04-08,ILO,-0.0039
1976-04-08,PAITA,0.5017
1976-04-08,PISCO,-0.3099
1976-04-09,CALLAO,-1.04
1976-04-09,CHIMBOTE,-0.61
1976-04-09,ILO,0.0627
1976-04-09,PAITA,-0.8983
1976-04-09,PISCO,0.2068
1976-04-12,CALLAO,-1.27
1976-04-12,CHIMBOTE,-1.16
1976-04-12,ILO,-0.4105
1976-04-12,PAITA,-0.7406
1976-04-12,PISCO,0.6928
1976-04-13,CALLAO,-1.07
1976-04-13,ILO,-0.1105
1976-04-13,PAITA,-0.6739
1976-04-13,PISCO,0.9928
1976-04-14,CALLAO,-0.37
1976-04-14,CHIMBOTE,-1.91
1976-04-14,ILO,-1.0105
1976-04-14,PAITA,-1.0073
1976-04-14,PISCO,-0.7405
1976-04-15,CALLAO,-0.97
1976-04-15,CHIMBOTE,-1.86
1976-04-15,ILO,-0.9438
1976-04-19,CALLAO,1.04
1976-04-19,CHIMBOTE,-0.52
1976-04-19,ILO,-2.8667
1976-04-19,PAITA,-0.8309
1976-04-19,PISCO,-1.6124
1976-04-20,CALLAO,0.64
1976-04-20,CHIMBOTE,-1.57
1976-04-20,ILO,-0.4667
1976-04-20,PAITA,-1.1309
1976-04-20,PISCO,-0.7124
1976-04-21,CALLAO,0.99
1976-04-21,CHIMBOTE,-1.21
1976-04-21,ILO,-0.2417
1976-04-21,PAITA,-0.3457
1976-04-21,PISCO,-1.0709
1976-04-22,CALLAO,0.49
1976-04-22,CHIMBOTE,-1.56
1976-04-22,ILO,-0.6751
1976-04-22,PAITA,-0.279
1976-04-22,PISCO,-0.4542
1976-04-23,CALLAO,0.69
1976-04-23,CHIMBOTE,-0.11
1976-04-23,ILO,1.5583
1976-04-23,PAITA,1.0877
1976-04-23,PISCO,-0.4542
1976-04-26,CALLAO,-0.45
1976-04-26,CHIMBOTE,-0.78
1976-04-26,ILO,-0.4131
1976-04-26,PAITA,0.3507
1976-04-27,CALLAO,-0.45
1976-04-27,CHIMBOTE,-0.68
1976-04-27,ILO,-1.2465
1976-04-27,PAITA,0.1841
1976-04-28,CALLAO,-0.35
1976-04-28,CHIMBOTE,-0.68
1976-04-28,ILO,-1.2798
1976-04-28,PAITA,-0.1493
1976-04-28,PISCO,-1.8939
1976-04-29,CALLAO,-0.05
1976-04-29,ILO,-0.8798
1976-04-29,PAITA,0.2507
1976-04-29,PISCO,-1.4606
1976-04-30,CALLAO,0.05
1976-04-30,CHIMBOTE,-0.78
1976-04-30,ILO,-0.4131
1976-04-30,PAITA,0.8841
1976-04-30,PISCO,-0.3939
1976-05-03,CALLAO,0.22
1976-05-03,CHIMBOTE,0.41
1976-05-03,ILO,-1.19
1976-05-03,PAITA,1.0607
1976-05-04,CALLAO,0.12
1976-05-04,CHIMBOTE,-0.84
1976-05-04,ILO,-1.2233
1976-05-04,PAITA,1.4941
1976-05-04,PISCO,2.4082
1976-05-05,CALLAO,0.02
1976-05-05,CHIMBOTE,-0.59
1976-05-05,ILO,-1.5233
1976-05-05,PAITA,1.9607
1976-05-05,PISCO,1.2415
1976-05-06,CALLAO,-0.06
1976-05-06,CHIMBOTE,-0.09
1976-05-06,ILO,-0.61
1976-05-06,PAITA,1.9735
1976-05-06,PISCO,0.7986
1976-05-07,CALLAO,-0.01
1976-05-07,CHIMBOTE,0.16
1976-05-07,ILO,-0.41
1976-05-07,PAITA,1.2735
1976-05-07,PISCO,0.8153
1976-05-10,CALLAO,1.99
1976-05-10,CHIMBOTE,0.56
1976-05-10,ILO,-0.4767
1976-05-10,PAITA,1.1402
1976-05-10,PISCO,0.1653
1976-05-11,CALLAO,1.59
1976-05-11,CHIMBOTE,0.93
1976-05-11,ILO,-0.1312
1976-05-11,PAITA,1.1082
1976-05-11,PISCO,0.3728
1976-05-12,CALLAO,1.24
1976-05-12,CHIMBOTE,0.58
1976-05-12,ILO,-0.2979
1976-05-12,PAITA,0.8082
1976-05-12,PISCO,-0.0439
1976-05-13,CALLAO,1.69
1976-05-13,CHIMBOTE,0.78
1976-05-13,ILO,0.2688
1976-05-13,PAITA,1.1415
1976-05-13,PISCO,0.0561
1976-05-14,CALLAO,1.99
1976-05-14,CHIMBOTE,0.73
1976-05-14,ILO,-0.2312
1976-05-14,PAITA,0.8749
1976-05-17,CALLAO,2.09
